Vernier Format 2
Base-Inter-45-18.cmbl 11/15/2017 15:21:29 .
Latest
Time	Potential
t	Pot
s	V

0	3.82936507937
0.1	3.78052503053
0.2	3.87515262515
0.3	3.89346764347
0.4	3.88125763126
0.5	3.86904761905
0.6	3.865995116
0.7	3.94841269841
0.8	3.94230769231
0.9	3.95757020757
1	3.90262515263
1.1	3.91178266178
1.2	3.96062271062
1.3	3.94536019536
1.4	3.9300976801
1.5	3.95451770452
1.6	3.95757020757
1.7	3.96672771673
1.8	3.95757020757
1.9	3.98199023199
2	3.95146520147
2.1	3.97283272283
2.2	3.90262515263
2.3	3.92399267399
2.4	3.89346764347
2.5	3.90262515263
2.6	3.92399267399
2.7	3.89957264957
2.8	3.98199023199
2.9	3.88431013431
3	3.9362026862
3.1	3.865995116
3.2	3.99114774115
3.3	3.93925518926
3.4	3.90873015873
3.5	3.95451770452
3.6	3.90873015873
3.7	3.89041514042
3.8	3.94230769231
3.9	3.90873015873
4	3.96978021978
4.1	3.89957264957
4.2	3.91178266178
4.3	3.865995116
4.4	3.94841269841
4.5	3.93925518926
4.6	3.90262515263
4.7	3.88736263736
4.8	3.9300976801
4.9	3.99114774115
5	3.89041514042
5.1	3.94230769231
5.2	3.87515262515
5.3	3.9300976801
5.4	3.94841269841
5.5	3.93315018315
5.6	3.94841269841
5.7	3.94230769231
5.8	3.90873015873
5.9	3.99114774115
6	3.95146520147
6.1	3.90567765568
6.2	3.92704517705
6.3	3.92094017094
6.4	3.89041514042
6.5	3.86294261294
6.6	3.88736263736
6.7	3.87515262515
6.8	3.9300976801
6.9	3.90262515263
7	3.87515262515
7.1	3.80494505495
7.2	3.84157509158
7.3	3.79578754579
7.4	3.84768009768
7.5	3.84768009768
7.6	3.85073260073
7.7	3.78052503053
7.8	3.74084249084
7.9	3.66147741148
8	3.65231990232
8.1	3.73168498168
8.2	3.68894993895
8.3	3.71642246642
8.4	3.63095238095
8.5	3.55463980464
8.6	3.49053724054
8.7	3.55463980464
8.8	3.46306471306
8.9	3.62484737485
9	3.72557997558
9.1	3.64926739927
9.2	3.6278998779
9.3	3.55769230769
9.4	3.43559218559
9.5	3.52716727717
9.6	3.64010989011
9.7	3.61263736264
9.8	3.69810744811
9.9	3.54853479853
10	3.54853479853
10.1	3.42948717949
10.2	3.48137973138
10.3	3.56684981685
10.4	3.5637973138
10.5	3.70726495726
10.6	3.71947496947
10.7	3.70726495726
10.8	3.68284493284
10.9	3.57295482295
11	3.65537240537
11.1	3.69810744811
11.2	3.77747252747
11.3	3.75610500611
11.4	3.71642246642
11.5	3.76831501832
11.6	3.76526251526
11.7	3.77136752137
11.8	3.83241758242
11.9	3.8721001221
12	3.80494505495
12.1	3.87515262515
12.2	3.85378510379
12.3	3.91483516484
12.4	3.84768009768
12.5	3.85683760684
12.6	3.80189255189
12.7	3.79273504274
12.8	3.75610500611
12.9	3.80189255189
13	3.89041514042
13.1	3.85683760684
13.2	3.85073260073
13.3	3.76526251526
13.4	3.67673992674
13.5	3.70115995116
13.6	3.76831501832
13.7	3.77136752137
13.8	3.82936507937
13.9	3.8721001221
14	3.73778998779
14.1	3.60042735043
14.2	3.59737484737
14.3	3.67979242979
14.4	3.71031746032
14.5	3.807997558
14.6	3.75915750916
14.7	3.60958485958
14.8	3.43559218559
14.9	3.4478021978
15	3.47527472527
15.1	3.66758241758
15.2	3.75305250305
15.3	3.77747252747
15.4	3.67368742369
15.5	3.5057997558
15.6	3.3257020757
15.7	3.32264957265
15.8	3.47832722833
15.9	3.58516483516
16	3.77747252747
16.1	3.74694749695
16.2	3.55463980464
16.3	3.1456043956
16.4	2.81593406593
16.5	2.7090964591
16.6	2.90445665446
16.7	3.35927960928
16.8	3.46306471306
16.9	3.31349206349
17	2.56868131868
17.1	1.98565323565
17.2	1.51862026862
17.3	1.81166056166
17.4	2.29395604396
17.5	2.66330891331
17.6	2.48321123321
17.7	1.79945054945
17.8	0.767704517705
17.9	-0.126678876679
18	0.251831501832
18.1	0.746336996337
18.2	1.83608058608
18.3	1.53693528694
18.4	0.560134310134
18.5	-0.737179487179
18.6	-1.0699023199
18.7	-0.801282051282
18.8	0.517399267399
18.9	1.17368742369
19	1.06684981685
19.1	-0.154151404151
19.2	-1.36904761905
19.3	-1.64987789988
19.4	-0.926434676435
19.5	0.441086691087
19.6	0.856227106227
19.7	0.627289377289
19.8	-0.639499389499
19.9	-1.28968253968
20	-1.4880952381
20.1	-0.346459096459
20.2	0.505189255189
20.3	1.65293040293
20.4	0.972222222222
20.5	0.108363858364
20.6	-1.10958485958
20.7	-0.828754578755
20.8	-0.465506715507
20.9	1.20421245421
21	1.81166056166
21.1	1.47893772894
21.2	0.352564102564
21.3	-0.898962148962
21.4	-1.06684981685
21.5	-0.0320512820513
21.6	1.12484737485
21.7	1.52777777778
21.8	1.23168498168
21.9	-0.300671550672
22	-1.25
22.1	-1.87881562882
22.2	-1.19810744811
22.3	-0.209096459096
22.4	1.14621489621
22.5	0.767704517705
22.6	-1.10347985348
22.7	-3.19139194139
22.8	-3.41117216117
22.9	-3.15476190476
23	-0.663919413919
23.1	0.288461538462
23.2	-0.819597069597
23.3	-3.48748473748
23.4	-3.69505494505
23.5	-3.6858974359
23.6	-2.77625152625
23.7	0.00457875457875
23.8	-0.199938949939
23.9	-3.35622710623
24	-3.75915750916
24.1	-3.78357753358
24.2	-3.58516483516
24.3	-3.5637973138
24.4	-3.61874236874
24.5	-3.45695970696
24.6	-2.48015873016
24.7	-3.09371184371
24.8	-2.38553113553
24.9	-1.29884004884
25	-2.49542124542
