Vernier Format 2
Base-Sat-50-19.cmbl 11/15/2017 15:21:54 .
Latest
Time	Potential
t	Pot
s	V

0	6.07295482295
0.1	6.07905982906
0.2	6.0699023199
0.3	6.06684981685
0.4	6.06684981685
0.5	6.06684981685
0.6	6.07905982906
0.7	6.08516483516
0.8	6.07905982906
0.9	6.07295482295
1	6.06684981685
1.1	6.0699023199
1.2	6.07295482295
1.3	6.08516483516
1.4	6.07905982906
1.5	6.06684981685
1.6	6.05463980464
1.7	6.05769230769
1.8	6.07295482295
1.9	6.0699023199
2	6.0637973138
2.1	6.04242979243
2.2	6.02716727717
2.3	6.01495726496
2.4	6.02411477411
2.5	6.03632478632
2.6	6.02411477411
2.7	5.99664224664
2.8	5.97527472527
2.9	5.95695970696
3	5.9478021978
3.1	5.97527472527
3.2	5.95085470085
3.3	5.91727716728
3.4	5.8836996337
3.5	5.86538461538
3.6	5.87454212454
3.7	5.90506715507
3.8	5.87148962149
3.9	5.83791208791
4	5.81654456654
4.1	5.78296703297
4.2	5.80433455433
4.3	5.85927960928
4.4	5.85012210012
4.5	5.80433455433
4.6	5.75244200244
4.7	5.70054945055
4.8	5.72191697192
4.9	5.82264957265
5	5.8257020757
5.1	5.82264957265
5.2	5.77075702076
5.3	5.72191697192
5.4	5.71886446886
5.5	5.78601953602
5.6	5.79822954823
5.7	5.85622710623
5.8	5.83485958486
5.9	5.77380952381
6	5.70970695971
6.1	5.72802197802
6.2	5.74938949939
6.3	5.84096459096
6.4	5.87454212454
6.5	5.86538461538
6.6	5.80738705739
6.7	5.75854700855
6.8	5.74938949939
6.9	5.82264957265
7	5.88675213675
7.1	5.89896214896
7.2	5.85317460317
7.3	5.77991452991
7.4	5.74328449328
7.5	5.77991452991
7.6	5.83485958486
7.7	5.87759462759
7.8	5.88064713065
7.9	5.81043956044
8	5.72191697192
8.1	5.72191697192
8.2	5.75244200244
8.3	5.83180708181
8.4	5.85012210012
8.5	5.76465201465
8.6	5.62728937729
8.7	5.59065934066
8.8	5.62118437118
8.9	5.71886446886
9	5.7677045177
9.1	5.67002442002
9.2	5.47771672772
9.3	5.38919413919
9.4	5.41361416361
9.5	5.56318681319
9.6	5.66697191697
9.7	5.5753968254
9.8	5.28846153846
9.9	5.0931013431
10	5.086996337
10.1	5.32203907204
10.2	5.5235042735
10.3	5.50824175824
10.4	5.1510989011
10.5	4.83058608059
10.6	4.77258852259
10.7	5.00457875458
10.8	5.31288156288
10.9	5.39835164835
11	5.10225885226
11.1	4.71459096459
11.2	4.56196581197
11.3	4.6688034188
11.4	4.98321123321
11.5	5.22130647131
11.6	5.09615384615
11.7	4.7268009768
11.8	4.50396825397
11.9	4.37576312576
12	4.60164835165
12.1	4.94352869353
12.2	5.06868131868
12.3	4.86416361416
12.4	4.55280830281
12.5	4.17124542125
12.6	4.31166056166
12.7	4.64743589744
12.8	5.05952380952
12.9	5.06562881563
13	4.73595848596
13.1	4.10714285714
13.2	4.14377289377
13.3	4.41239316239
13.4	5.01373626374
13.5	5.19993894994
13.6	4.971001221
13.7	4.18650793651
13.8	4.10714285714
13.9	4.21398046398
14	4.88858363858
14.1	5.25793650794
14.2	5.23351648352
14.3	4.45512820513
14.4	4.23534798535
14.5	4.10714285714
14.6	4.82142857143
14.7	5.26098901099
14.8	5.43803418803
14.9	4.68101343101
15	4.42155067155
15.1	4.24450549451
15.2	4.83669108669
15.3	5.28846153846
15.4	5.59065934066
15.5	5.07783882784
15.6	4.70543345543
15.7	4.39713064713
15.8	4.85195360195
15.9	5.32814407814
16	5.70054945055
16.1	5.34951159951
16.2	4.95879120879
16.3	4.62912087912
16.4	4.98015873016
16.5	5.43498168498
16.6	5.77686202686
16.7	5.55402930403
16.8	5.24267399267
16.9	4.98626373626
17	5.18772893773
17.1	5.59981684982
17.2	5.86843711844
17.3	5.74328449328
17.4	5.47466422466
17.5	5.31288156288
17.6	5.44413919414
17.7	5.7677045177
17.8	5.93253968254
17.9	5.87454212454
18	5.67612942613
18.1	5.60286935287
18.2	5.69444444444
18.3	5.88675213675
18.4	6.0057997558
18.5	5.96916971917
18.6	5.84096459096
18.7	5.80433455433
18.8	5.85927960928
18.9	5.99053724054
19	6.03021978022
19.1	6.02106227106
19.2	5.95695970696
19.3	5.9416971917
19.4	5.97832722833
19.5	6.04242979243
19.6	6.04548229548
19.7	6.03632478632
19.8	6.01495726496
19.9	6.01800976801
20	6.02411477411
20.1	6.05463980464
20.2	6.04548229548
20.3	6.04242979243
20.4	6.03327228327
20.5	6.04853479853
20.6	6.04548229548
20.7	6.04853479853
20.8	6.03021978022
20.9	6.03632478632
21	6.03632478632
21.1	6.04853479853
21.2	6.04853479853
21.3	6.03937728938
21.4	6.02716727717
21.5	6.03327228327
21.6	6.04548229548
21.7	6.05158730159
21.8	6.04548229548
21.9	6.03021978022
22	6.03021978022
22.1	6.03632478632
22.2	6.05463980464
22.3	6.05463980464
22.4	6.04853479853
22.5	6.03937728938
22.6	6.04853479853
22.7	6.05158730159
22.8	6.0699023199
22.9	6.06684981685
23	6.06074481074
23.1	6.05158730159
23.2	6.06074481074
23.3	6.06684981685
23.4	6.07295482295
23.5	6.0699023199
23.6	6.06684981685
23.7	6.0699023199
23.8	6.0699023199
23.9	6.07905982906
24	6.08211233211
24.1	6.07905982906
24.2	6.08211233211
24.3	6.07905982906
24.4	6.08211233211
24.5	6.07905982906
24.6	6.07600732601
24.7	6.07295482295
24.8	6.07905982906
24.9	6.08516483516
25	6.08211233211
25.1	6.08516483516
25.2	6.07905982906
25.3	6.07905982906
25.4	6.08211233211
