Vernier Format 2
Base-Inter-65-02.cmbl 11/15/2017 15:08:13 .
Latest
Time	Potential
t	Pot
s	V

0	4.01251526252
0.1	3.94536019536
0.2	3.97893772894
0.3	4.01251526252
0.4	3.9942002442
0.5	4.05525030525
0.6	3.96367521368
0.7	3.9880952381
0.8	4.00030525031
0.9	3.92704517705
1	3.97283272283
1.1	3.99725274725
1.2	3.98199023199
1.3	3.9362026862
1.4	3.94536019536
1.5	3.98504273504
1.6	3.98504273504
1.7	4.02472527473
1.8	4.03693528694
1.9	4.00030525031
2	4.01556776557
2.1	3.98199023199
2.2	3.95146520147
2.3	4.01862026862
2.4	3.98504273504
2.5	3.97893772894
2.6	4.03388278388
2.7	4.04609279609
2.8	3.96367521368
2.9	4.00030525031
3	3.99114774115
3.1	3.94536019536
3.2	3.97588522589
3.3	3.98504273504
3.4	3.93315018315
3.5	3.96367521368
3.6	3.95451770452
3.7	3.9880952381
3.8	3.98504273504
3.9	3.97893772894
4	3.96062271062
4.1	3.95757020757
4.2	3.98199023199
4.3	3.99725274725
4.4	3.99725274725
4.5	3.93925518926
4.6	4.0521978022
4.7	3.9880952381
4.8	4.02167277167
4.9	4.02472527473
5	3.99725274725
5.1	4.03998778999
5.2	3.98199023199
5.3	3.96978021978
5.4	3.95146520147
5.5	4.0583028083
5.6	4.00946275946
5.7	4.00030525031
5.8	4.00335775336
5.9	3.9880952381
6	3.9942002442
6.1	3.97283272283
6.2	4.01862026862
6.3	3.97283272283
6.4	3.97283272283
6.5	4.06440781441
6.6	3.97588522589
6.7	3.96672771673
6.8	3.96672771673
6.9	4.03693528694
7	3.95451770452
7.1	3.94841269841
7.2	3.95757020757
7.3	3.96062271062
7.4	3.9880952381
7.5	4.00946275946
7.6	3.94841269841
7.7	3.97588522589
7.8	3.9362026862
7.9	3.92094017094
8	3.95757020757
8.1	3.91483516484
8.2	3.92399267399
8.3	3.82020757021
8.4	3.96367521368
8.5	3.88431013431
8.6	3.865995116
8.7	3.80189255189
8.8	3.85073260073
8.9	3.84157509158
9	3.8141025641
9.1	3.73168498168
9.2	3.79884004884
9.3	3.75610500611
9.4	3.81715506716
9.5	3.74694749695
9.6	3.61568986569
9.7	3.67673992674
9.8	3.64926739927
9.9	3.68894993895
10	3.68894993895
10.1	3.5637973138
10.2	3.64926739927
10.3	3.61263736264
10.4	3.64926739927
10.5	3.6858974359
10.6	3.5637973138
10.7	3.52716727717
10.8	3.67673992674
10.9	3.692002442
11	3.70421245421
11.1	3.65537240537
11.2	3.60347985348
11.3	3.6278998779
11.4	3.67368742369
11.5	3.73473748474
11.6	3.65842490842
11.7	3.70421245421
11.8	3.70726495726
11.9	3.71336996337
12	3.76831501832
12.1	3.77136752137
12.2	3.66452991453
12.3	3.83241758242
12.4	3.79884004884
12.5	3.86904761905
12.6	3.807997558
12.7	3.85989010989
12.8	3.86904761905
12.9	3.87820512821
13	3.85378510379
13.1	3.807997558
13.2	3.84462759463
13.3	3.88736263736
13.4	3.88736263736
13.5	3.89346764347
13.6	3.85073260073
13.7	3.86294261294
13.8	3.84768009768
13.9	3.90262515263
14	3.88736263736
14.1	3.87515262515
14.2	3.9300976801
14.3	3.92399267399
14.4	3.88125763126
14.5	3.85989010989
14.6	3.85989010989
14.7	3.83241758242
14.8	3.88736263736
14.9	3.84462759463
15	3.86904761905
15.1	3.78357753358
15.2	3.865995116
15.3	3.83852258852
15.4	3.87820512821
15.5	3.865995116
15.6	3.78663003663
15.7	3.91788766789
15.8	3.85683760684
15.9	3.89957264957
16	3.87820512821
16.1	3.84157509158
16.2	3.89957264957
16.3	3.89957264957
16.4	3.90567765568
16.5	3.9362026862
16.6	3.97588522589
16.7	3.89346764347
16.8	3.95146520147
16.9	3.91483516484
17	3.97588522589
17.1	3.90873015873
17.2	4.00335775336
17.3	4.00335775336
17.4	3.98504273504
17.5	3.98199023199
17.6	4.02472527473
17.7	3.96672771673
17.8	3.96978021978
17.9	4.00030525031
18	3.95146520147
18.1	3.94230769231
18.2	4.00946275946
18.3	3.99725274725
18.4	4.03388278388
18.5	3.97588522589
18.6	4.02777777778
18.7	3.96978021978
18.8	4.01556776557
18.9	3.97893772894
19	4.03388278388
19.1	4.00335775336
19.2	3.99725274725
19.3	3.97893772894
19.4	4.10103785104
19.5	4.01556776557
19.6	4.00946275946
19.7	4.00946275946
19.8	4.0521978022
19.9	3.96978021978
20	4.0583028083
20.1	4.02167277167
20.2	4.00030525031
20.3	3.94841269841
20.4	3.96978021978
20.5	3.99725274725
20.6	4.0583028083
20.7	4.02167277167
20.8	4.0521978022
20.9	3.97283272283
21	3.97893772894
21.1	4.01251526252
21.2	4.02777777778
