Vernier Format 2
Base-Inter-45-17.cmbl 11/15/2017 15:21:01 .
Latest
Time	Potential
t	Pot
s	V

0	4.1101953602
0.1	4.03693528694
0.2	4.03083028083
0.3	4.07661782662
0.4	4.02472527473
0.5	3.96672771673
0.6	4.04914529915
0.7	4.02167277167
0.8	4.03388278388
0.9	4.04609279609
1	4.00946275946
1.1	4.01556776557
1.2	3.99725274725
1.3	3.99114774115
1.4	4.02777777778
1.5	4.04609279609
1.6	3.9880952381
1.7	4.06746031746
1.8	4.03693528694
1.9	3.97283272283
2	4.03388278388
2.1	4.02472527473
2.2	4.03388278388
2.3	4.04609279609
2.4	4.03388278388
2.5	4.04914529915
2.6	4.07661782662
2.7	4.01251526252
2.8	4.01862026862
2.9	4.01862026862
3	3.9880952381
3.1	4.02167277167
3.2	3.98504273504
3.3	4.02777777778
3.4	3.97588522589
3.5	3.89041514042
3.6	4.00335775336
3.7	4.02167277167
3.8	3.94536019536
3.9	4.00335775336
4	3.95451770452
4.1	3.97283272283
4.2	3.9942002442
4.3	4.00335775336
4.4	3.97588522589
4.5	4.00030525031
4.6	3.91178266178
4.7	3.97588522589
4.8	3.95757020757
4.9	3.97588522589
5	3.96367521368
5.1	3.91483516484
5.2	3.9300976801
5.3	3.95451770452
5.4	3.93315018315
5.5	4.00030525031
5.6	3.9362026862
5.7	3.95146520147
5.8	3.9942002442
5.9	3.93925518926
6	3.97283272283
6.1	3.96672771673
6.2	3.96367521368
6.3	3.93315018315
6.4	3.95757020757
6.5	3.96978021978
6.6	3.93925518926
6.7	3.9300976801
6.8	3.94841269841
6.9	3.97283272283
7	3.97893772894
7.1	4.01251526252
7.2	3.9942002442
7.3	4.01862026862
7.4	3.9942002442
7.5	3.97588522589
7.6	3.98504273504
7.7	3.96978021978
7.8	4.03693528694
7.9	3.99725274725
8	4.02472527473
8.1	4.01556776557
8.2	4.07356532357
8.3	4.0521978022
8.4	4.04914529915
8.5	4.08882783883
8.6	4.00946275946
8.7	3.97588522589
8.8	3.99114774115
8.9	4.04609279609
9	4.01862026862
9.1	3.95757020757
9.2	3.9942002442
9.3	3.9942002442
9.4	3.96672771673
9.5	4.07661782662
9.6	4.00030525031
9.7	3.90873015873
9.8	3.98504273504
9.9	3.83852258852
10	3.92094017094
10.1	3.86904761905
10.2	3.91483516484
10.3	3.92399267399
10.4	3.865995116
10.5	3.87820512821
10.6	3.88431013431
10.7	3.8721001221
10.8	3.83852258852
10.9	3.83241758242
11	3.85073260073
11.1	3.8141025641
11.2	3.78968253968
11.3	3.77442002442
11.4	3.79884004884
11.5	3.79578754579
11.6	3.8141025641
11.7	3.82936507937
11.8	3.77747252747
11.9	3.80189255189
12	3.78663003663
12.1	3.78357753358
12.2	3.77442002442
12.3	3.78663003663
12.4	3.82936507937
12.5	3.86294261294
12.6	3.807997558
12.7	3.79578754579
12.8	3.78357753358
12.9	3.76526251526
13	3.75
13.1	3.72863247863
13.2	3.71031746032
13.3	3.79884004884
13.4	3.82631257631
13.5	3.74694749695
13.6	3.76221001221
13.7	3.68284493284
13.8	3.84462759463
13.9	3.71336996337
14	3.71336996337
14.1	3.70421245421
14.2	3.65842490842
14.3	3.60958485958
14.4	3.64926739927
14.5	3.59432234432
14.6	3.61568986569
14.7	3.61263736264
14.8	3.5699023199
14.9	3.60347985348
15	3.55463980464
15.1	3.4478021978
15.2	3.43253968254
15.3	3.50885225885
15.4	3.45695970696
15.5	3.42643467643
15.6	3.46306471306
15.7	3.46001221001
15.8	3.33791208791
15.9	3.39590964591
16	3.38675213675
16.1	3.30738705739
16.2	3.43864468864
16.3	3.42948717949
16.4	3.40506715507
16.5	3.39896214896
16.6	3.39896214896
16.7	3.33180708181
16.8	3.32264957265
16.9	3.40201465201
17	3.40811965812
17.1	3.39896214896
17.2	3.49969474969
17.3	3.49358974359
17.4	3.43559218559
17.5	3.42948717949
17.6	3.52716727717
17.7	3.4416971917
17.8	3.52106227106
17.9	3.5699023199
18	3.65537240537
18.1	3.59126984127
18.2	3.57905982906
18.3	3.55463980464
18.4	3.59737484737
18.5	3.64926739927
18.6	3.65537240537
18.7	3.64926739927
18.8	3.67673992674
18.9	3.67368742369
19	3.72863247863
19.1	3.69810744811
19.2	3.71642246642
19.3	3.73778998779
19.4	3.74084249084
19.5	3.807997558
19.6	3.84462759463
19.7	3.84462759463
19.8	3.83241758242
19.9	3.85683760684
20	3.85073260073
20.1	3.85378510379
20.2	3.83241758242
20.3	3.87515262515
20.4	3.91788766789
20.5	3.92094017094
20.6	3.82326007326
20.7	3.89041514042
20.8	3.89652014652
20.9	3.89957264957
21	3.90567765568
21.1	3.92399267399
21.2	3.865995116
21.3	3.91788766789
21.4	3.88125763126
21.5	3.91483516484
21.6	3.85378510379
21.7	3.91483516484
21.8	3.89957264957
21.9	3.86294261294
22	3.90567765568
22.1	3.8721001221
22.2	3.83852258852
22.3	3.83241758242
22.4	3.86294261294
22.5	3.95757020757
22.6	3.88125763126
22.7	3.92399267399
22.8	3.92704517705
22.9	3.9362026862
23	3.91483516484
23.1	3.89346764347
23.2	3.91483516484
23.3	3.95146520147
23.4	3.89652014652
23.5	3.9362026862
23.6	3.95146520147
23.7	3.90567765568
23.8	3.87820512821
23.9	3.88125763126
24	3.91788766789
24.1	3.96672771673
24.2	3.88736263736
24.3	3.90262515263
24.4	3.85378510379
24.5	3.94841269841
24.6	3.93925518926
24.7	3.95146520147
24.8	3.91178266178
24.9	3.95451770452
25	3.92399267399
25.1	3.9942002442
25.2	3.95146520147
25.3	3.9362026862
25.4	3.90567765568
25.5	3.97283272283
