Vernier Format 2
Base-Inter-35-11.cmbl 11/15/2017 15:18:11 .
Latest
Time	Potential
t	Pot
s	V

0	4.03693528694
0.1	4.06135531136
0.2	4.06135531136
0.3	4.07051282051
0.4	4.03998778999
0.5	4.14987789988
0.6	4.03083028083
0.7	4.07051282051
0.8	4.10714285714
0.9	4.0583028083
1	4.04609279609
1.1	4.07356532357
1.2	4.03693528694
1.3	4.12851037851
1.4	4.1163003663
1.5	4.10103785104
1.6	4.04609279609
1.7	4.07356532357
1.8	4.1101953602
1.9	4.02777777778
2	4.08882783883
2.1	4.14377289377
2.2	4.03693528694
2.3	4.02777777778
2.4	4.04304029304
2.5	4.0583028083
2.6	4.07051282051
2.7	3.9880952381
2.8	4.03693528694
2.9	4.04609279609
3	4.03693528694
3.1	4.04609279609
3.2	4.04304029304
3.3	4.06440781441
3.4	4.06135531136
3.5	4.08272283272
3.6	4.00335775336
3.7	4.00335775336
3.8	4.03083028083
3.9	4.03998778999
4	4.0583028083
4.1	3.97893772894
4.2	4.00641025641
4.3	3.95757020757
4.4	4.00335775336
4.5	4.02777777778
4.6	4.04914529915
4.7	4.03388278388
4.8	4.02472527473
4.9	4.03083028083
5	4.01862026862
5.1	4.01251526252
5.2	3.97893772894
5.3	4.01556776557
5.4	3.91178266178
5.5	3.98504273504
5.6	3.96062271062
5.7	3.99725274725
5.8	3.9942002442
5.9	3.95451770452
6	4.01862026862
6.1	3.97283272283
6.2	3.99114774115
6.3	3.92399267399
6.4	4.00641025641
6.5	3.97283272283
6.6	3.89041514042
6.7	3.96062271062
6.8	3.95146520147
6.9	4.00030525031
7	3.90873015873
7.1	3.9362026862
7.2	3.97588522589
7.3	3.92399267399
7.4	3.97588522589
7.5	4.00641025641
7.6	3.96672771673
7.7	4.07661782662
7.8	3.97283272283
7.9	4.01862026862
8	4.03083028083
8.1	4.02777777778
8.2	4.01251526252
8.3	4.04914529915
8.4	4.03693528694
8.5	4.03388278388
8.6	4.07051282051
8.7	4.03388278388
8.8	4.00946275946
8.9	4.02472527473
9	4.00641025641
9.1	3.95451770452
9.2	3.9880952381
9.3	4.03693528694
9.4	4.03693528694
9.5	3.97283272283
9.6	3.9300976801
9.7	3.94230769231
9.8	3.89041514042
9.9	3.85989010989
10	3.84462759463
10.1	3.90567765568
10.2	3.83852258852
10.3	3.93925518926
10.4	3.88736263736
10.5	3.80189255189
10.6	3.77747252747
10.7	3.64621489621
10.8	3.64316239316
10.9	3.72252747253
11	3.66758241758
11.1	3.75610500611
11.2	3.83547008547
11.3	3.75305250305
11.4	3.67368742369
11.5	3.47832722833
11.6	3.46611721612
11.7	3.49358974359
11.8	3.52106227106
11.9	3.64316239316
12	3.64926739927
12.1	3.77136752137
12.2	3.61263736264
12.3	3.54853479853
12.4	3.49969474969
12.5	3.41117216117
12.6	3.42643467643
12.7	3.53327228327
12.8	3.62484737485
12.9	3.66758241758
13	3.75305250305
13.1	3.67979242979
13.2	3.58211233211
13.3	3.60653235653
13.4	3.48748473748
13.5	3.58516483516
13.6	3.63705738706
13.7	3.72252747253
13.8	3.75915750916
13.9	3.85073260073
14	3.73778998779
14.1	3.78052503053
14.2	3.70421245421
14.3	3.72252747253
14.4	3.76526251526
14.5	3.8141025641
14.6	3.82020757021
14.7	3.85073260073
14.8	3.82936507937
14.9	3.86294261294
15	3.84157509158
15.1	3.85073260073
15.2	3.92399267399
15.3	3.93315018315
15.4	3.92704517705
15.5	3.89957264957
15.6	3.9880952381
15.7	3.94536019536
15.8	3.97893772894
15.9	3.99725274725
16	4.02167277167
16.1	3.97283272283
16.2	3.9880952381
16.3	3.91788766789
16.4	3.9362026862
16.5	3.99725274725
16.6	3.96978021978
16.7	4.01862026862
16.8	4.04914529915
16.9	3.98504273504
17	4.00946275946
17.1	3.97588522589
17.2	3.94536019536
17.3	4.01556776557
17.4	4.0583028083
17.5	4.01862026862
17.6	4.07051282051
17.7	4.03693528694
17.8	3.94230769231
17.9	4.03388278388
18	4.0583028083
18.1	3.98504273504
18.2	4.00946275946
18.3	4.01556776557
18.4	4.00946275946
18.5	3.9880952381
18.6	4.00946275946
18.7	3.98504273504
18.8	4.04609279609
18.9	4.07967032967
19	4.00335775336
19.1	3.96978021978
19.2	4.02167277167
19.3	3.9942002442
19.4	4.0583028083
19.5	3.98504273504
19.6	4.06440781441
19.7	3.97893772894
19.8	3.98504273504
19.9	3.97893772894
20	4.04609279609
20.1	4.0583028083
20.2	4.07051282051
20.3	3.99114774115
20.4	4.01251526252
20.5	3.98199023199
20.6	4.02167277167
20.7	4.07051282051
20.8	4.02777777778
20.9	4.00335775336
21	3.96367521368
21.1	3.96062271062
21.2	4.03693528694
21.3	3.93925518926
21.4	4.00030525031
21.5	4.00946275946
21.6	3.97588522589
21.7	3.93925518926
21.8	3.97588522589
21.9	4.02167277167
22	4.02777777778
22.1	4.00335775336
22.2	3.93925518926
22.3	4.03083028083
22.4	3.96672771673
22.5	4.00335775336
22.6	4.07356532357
22.7	3.95146520147
22.8	3.92094017094
22.9	3.96672771673
23	3.92704517705
23.1	3.9942002442
23.2	3.89652014652
23.3	3.90567765568
23.4	3.97283272283
23.5	3.94230769231
23.6	3.90567765568
23.7	4.01251526252
23.8	3.95757020757
23.9	3.96062271062
24	3.92094017094
24.1	3.90567765568
24.2	3.9942002442
24.3	3.97283272283
