Vernier Format 2
Base-Inter-60-03.cmbl 11/15/2017 15:10:28 .
Latest
Time	Potential
t	Pot
s	V

0	4.02777777778
0.1	4.02167277167
0.2	4.0583028083
0.3	4.00641025641
0.4	4.07661782662
0.5	4.07356532357
0.6	4.03998778999
0.7	4.09188034188
0.8	4.03083028083
0.9	4.06746031746
1	4.06440781441
1.1	4.0583028083
1.2	4.04304029304
1.3	4.00946275946
1.4	4.02167277167
1.5	4.08577533578
1.6	4.03693528694
1.7	4.08272283272
1.8	4.04609279609
1.9	4.0521978022
2	3.96367521368
2.1	4.06135531136
2.2	4.06746031746
2.3	4.02472527473
2.4	4.01556776557
2.5	4.01556776557
2.6	4.02167277167
2.7	4.03083028083
2.8	4.03998778999
2.9	4.01556776557
3	4.06746031746
3.1	4.03388278388
3.2	4.01556776557
3.3	4.03388278388
3.4	4.0583028083
3.5	3.99725274725
3.6	4.01556776557
3.7	3.9942002442
3.8	4.03388278388
3.9	4.0583028083
4	4.00030525031
4.1	4.02777777778
4.2	4.0521978022
4.3	3.97893772894
4.4	4.03388278388
4.5	4.03388278388
4.6	4.08272283272
4.7	4.0521978022
4.8	4.02777777778
4.9	4.09188034188
5	4.00946275946
5.1	4.00030525031
5.2	4.08272283272
5.3	4.01251526252
5.4	4.06746031746
5.5	4.02777777778
5.6	4.02472527473
5.7	4.0521978022
5.8	3.97283272283
5.9	3.95451770452
6	4.04914529915
6.1	3.9362026862
6.2	4.00641025641
6.3	3.9362026862
6.4	4.01862026862
6.5	4.03083028083
6.6	3.98504273504
6.7	4.04914529915
6.8	4.00641025641
6.9	3.96062271062
7	3.96367521368
7.1	3.98504273504
7.2	3.92094017094
7.3	4.00030525031
7.4	3.92704517705
7.5	3.93925518926
7.6	3.96672771673
7.7	3.96062271062
7.8	3.96978021978
7.9	3.94536019536
8	3.99725274725
8.1	3.97283272283
8.2	3.93315018315
8.3	3.91483516484
8.4	3.9880952381
8.5	3.93315018315
8.6	3.90873015873
8.7	3.95146520147
8.8	3.90873015873
8.9	3.9362026862
9	3.94230769231
9.1	3.89041514042
9.2	3.90567765568
9.3	3.95146520147
9.4	3.92399267399
9.5	3.92399267399
9.6	3.89652014652
9.7	3.89957264957
9.8	3.90567765568
9.9	3.92094017094
10	3.86294261294
10.1	3.87820512821
10.2	3.94536019536
10.3	3.94841269841
10.4	3.96978021978
10.5	3.99114774115
10.6	3.96672771673
10.7	4.03998778999
10.8	3.9362026862
10.9	3.97283272283
11	3.97283272283
11.1	3.96062271062
11.2	3.99725274725
11.3	4.04609279609
11.4	4.02167277167
11.5	4.07356532357
11.6	3.97893772894
11.7	3.97588522589
11.8	4.06440781441
11.9	3.9942002442
12	4.08272283272
12.1	4.04304029304
12.2	4.00030525031
12.3	4.05525030525
12.4	4.01251526252
12.5	4.01862026862
12.6	4.00641025641
12.7	3.96062271062
12.8	4.00030525031
12.9	3.93315018315
13	4.05525030525
13.1	3.96367521368
13.2	3.96062271062
13.3	3.92704517705
13.4	3.92399267399
13.5	3.92094017094
13.6	3.91483516484
13.7	3.87820512821
13.8	3.90567765568
13.9	3.90567765568
14	3.9300976801
14.1	3.82631257631
14.2	3.83241758242
14.3	3.75305250305
14.4	3.75305250305
14.5	3.75915750916
14.6	3.8141025641
14.7	3.82326007326
14.8	3.72252747253
14.9	3.85989010989
15	3.75305250305
15.1	3.78052503053
15.2	3.74084249084
15.3	3.76526251526
15.4	3.865995116
15.5	3.75915750916
15.6	3.76831501832
15.7	3.82631257631
15.8	3.89346764347
15.9	3.77747252747
16	3.84157509158
16.1	3.88736263736
16.2	3.88125763126
16.3	3.91483516484
16.4	3.90262515263
16.5	3.87515262515
16.6	3.97588522589
16.7	3.89652014652
16.8	3.97283272283
16.9	3.90567765568
17	3.95146520147
17.1	3.94230769231
17.2	3.99114774115
17.3	3.96062271062
17.4	3.95757020757
17.5	4.05525030525
17.6	4.00030525031
17.7	3.9880952381
17.8	3.99114774115
17.9	3.93315018315
18	3.99114774115
18.1	4.00641025641
18.2	4.01862026862
18.3	3.99725274725
18.4	4.01556776557
18.5	4.03083028083
18.6	3.99114774115
18.7	4.02472527473
18.8	4.01862026862
18.9	3.93925518926
19	4.03998778999
19.1	4.04609279609
19.2	4.02472527473
19.3	4.03388278388
19.4	3.9880952381
19.5	4.01251526252
19.6	4.06135531136
19.7	3.9942002442
19.8	4.01251526252
19.9	4.04304029304
20	4.04609279609
20.1	4.02777777778
20.2	3.99114774115
20.3	4.00335775336
20.4	4.05525030525
20.5	3.95146520147
20.6	3.95757020757
20.7	4.00335775336
20.8	3.97588522589
20.9	3.99114774115
21	4.01862026862
21.1	3.98504273504
21.2	3.9880952381
21.3	4.02472527473
21.4	4.01251526252
21.5	4.04609279609
21.6	3.89957264957
21.7	3.97588522589
21.8	4.00335775336
21.9	4.00641025641
22	4.00641025641
22.1	3.92399267399
22.2	4.01556776557
22.3	4.03998778999
22.4	4.00641025641
22.5	4.00946275946
22.6	3.98504273504
22.7	3.9880952381
22.8	4.00641025641
22.9	4.03083028083
23	4.00641025641
23.1	4.02777777778
23.2	3.9880952381
23.3	3.96978021978
23.4	4.00335775336
23.5	4.04914529915
23.6	3.94230769231
23.7	3.98199023199
